subject,predicate,object
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617804
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617810
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617816
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617575
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/210600
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/100300
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/239300
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/267700
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/224050
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/222300
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/125310
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/251300
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/135500
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/267750
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/180849
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300067
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/201180
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/175780
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/612199
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/163200
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617822
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617854
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617873
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617900
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617903
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617913
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617930
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617931
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617951
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617964
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617984
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/617988
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618005
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614947
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/615918
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614924
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/613792
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614300
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/214100
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/215700
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/221770
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618113
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/256040
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618050
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618056
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618076
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618089
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618090
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618093
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618103
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618106
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618120
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618124
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618138
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618142
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618158
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618162
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618164
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618165
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618170
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618186
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618193
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618205
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618213
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618222
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618224
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618225
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618226
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618232
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618233
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618235
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618236
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618238
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618239
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618240
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618241
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618251
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618252
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618273
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618278
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618295
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618302
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614702
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/615485
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614482
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/309580
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/607250
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616354
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614018
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614922
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/251880
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/611890
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618316
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618321
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618329
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618331
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618332
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618336
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618343
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618346
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618349
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618356
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618360
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618362
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618367
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618381
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618383
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618416
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618419
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618430
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618443
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618451
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618453
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618476
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618480
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618492
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618493
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618494
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618500
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618504
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618505
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618512
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301029
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618547
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618557
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618569
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618572
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618577
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618590
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618603
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618604
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618606
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618622
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618635
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618651
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618659
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618665
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618709
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618718
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618725
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618731
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618733
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618748
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618760
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618766
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618587
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/219150
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/610738
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/300958
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301041
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/614255
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/616863
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618770
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618774
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618776
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618792
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618793
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618797
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618798
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618804
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618808
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618810
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618815
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618820
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618824
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618825
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618829
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618840
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618855
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618859
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618862
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618877
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618879
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618886
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618889
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618890
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618891
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618906
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618910
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618917
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618918
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618960
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/158900
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/308205
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/604377
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/216360
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/613658
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618950
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618951
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618973
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/618974
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619000
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619004
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619005
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619012
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619026
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619028
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619033
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619046
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619051
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619055
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619056
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619057
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619060
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619061
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619065
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619071
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619072
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619076
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619087
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619091
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619092
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619103
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619124
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619125
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619148
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619149
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619150
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619157
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619167
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619170
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619293
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619325
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/301056
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619147
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619164
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619179
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619180
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619188
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619189
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619221
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619224
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619228
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619239
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619244
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619255
http://purl.bioontology.org/ontology/OMIM/MTHU000242,manifestation_of,http://purl.bioontology.org/ontology/OMIM/619264
